A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2025;2;LOS RIOS;VALENCIA;0;28/2/2025
2025;2;LOS RIOS;VENTANAS;0;28/2/2025
2025;2;MANABI;CHONE;0;28/2/2025
2025;2;MANABI;EL CARMEN;0;28/2/2025
2025;2;MANABI;JARAMIJO;0;28/2/2025
2025;2;MANABI;MANTA;1;28/2/2025
2025;2;MANABI;MONTECRISTI;0;28/2/2025
2025;2;MANABI;PEDERNALES;0;28/2/2025
2025;2;MANABI;PORTOVIEJO;0;28/2/2025
2025;2;MANABI;SAN VICENTE;1;28/2/2025
2025;2;MORONA SANTIAGO;GUALAQUIZA;53;28/2/2025
2025;2;MORONA SANTIAGO;HUAMBOYA;8;28/2/2025
2025;2;MORONA SANTIAGO;LIMON INDANZA;12;28/2/2025
2025;2;MORONA SANTIAGO;LOGRO¥O;7;28/2/2025
2025;2;MORONA SANTIAGO;MACAS;83;28/2/2025
2025;2;MORONA SANTIAGO;MORONA;52;28/2/2025
2025;2;MORONA SANTIAGO;PABLO SEXTO;2;28/2/2025
2025;2;MORONA SANTIAGO;PALORA;4;28/2/2025
2025;2;MORONA SANTIAGO;SAN JUAN BOSCO;27;28/2/2025
2025;2;MORONA SANTIAGO;SANTIAGO;16;28/2/2025
2025;2;MORONA SANTIAGO;SUCUA;35;28/2/2025
2025;2;MORONA SANTIAGO;TAISHA;33;28/2/2025
2025;2;MORONA SANTIAGO;TIWINTZA;11;28/2/2025
2025;2;NAPO;ARCHIDONA;43;28/2/2025
2025;2;NAPO;CARLOS JULIO AROSEMENA TOLA;18;28/2/2025
2025;2;NAPO;EL CHACO;99;28/2/2025
2025;2;NAPO;QUIJOS;114;28/2/2025
2025;2;NAPO;TENA;323;28/2/2025
2025;2;ORELLANA;AGUARICO;8;28/2/2025
2025;2;ORELLANA;LA JOYA DE LOS SACHAS;146;28/2/2025
2025;2;ORELLANA;LORETO;11;28/2/2025
2025;2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;381;28/2/2025
2025;2;PASTAZA;ARAJUNO;27;28/2/2025
2025;2;PASTAZA;MERA;24;28/2/2025
2025;2;PASTAZA;PASTAZA;221;28/2/2025
2025;2;PASTAZA;SANTA CLARA;22;28/2/2025
2025;2;PICHINCHA;CAYAMBE;1;28/2/2025
2025;2;PICHINCHA;MEJIA;0;28/2/2025
2025;2;PICHINCHA;PEDRO MONCAYO;0;28/2/2025
2025;2;PICHINCHA;PEDRO VICENTE MALDONADO;0;28/2/2025
2025;2;PICHINCHA;PUERTO QUITO;0;28/2/2025
2025;2;PICHINCHA;QUITO;506;28/2/2025
2025;2;PICHINCHA;RUMI¥AHUI;2;28/2/2025
2025;2;PICHINCHA;SAN MIGUEL DE LOS BANCOS;0;28/2/2025
2025;2;SANTA ELENA;LA LIBERTAD;0;28/2/2025
2025;2;SANTA ELENA;SALINAS;0;28/2/2025
2025;2;SANTA ELENA;SANTA ELENA;1;28/2/2025
2025;2;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;0;28/2/2025
2025;2;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;32;28/2/2025
2025;2;SUCUMBIOS;CASCALES;30;28/2/2025
2025;2;SUCUMBIOS;CUYABENO;107;28/2/2025
2025;2;SUCUMBIOS;GONZALO PIZARRO;27;28/2/2025
2025;2;SUCUMBIOS;LAGO AGRIO;414;28/2/2025
2025;2;SUCUMBIOS;NUEVA LOJA;24;28/2/2025
2025;2;SUCUMBIOS;PUTUMAYO;86;28/2/2025
2025;2;SUCUMBIOS;SHUSHUFINDI;371;28/2/2025
2025;2;SUCUMBIOS;SUCUMBIOS;1;28/2/2025
2025;2;TUNGURAHUA;AMBATO;100;28/2/2025
2025;2;TUNGURAHUA;BA¥OS DE AGUA SANTA;0;28/2/2025
2025;2;TUNGURAHUA;MOCHA;0;28/2/2025
2025;2;TUNGURAHUA;PATATE;6;28/2/2025
2025;2;TUNGURAHUA;TISALEO;0;28/2/2025
2025;2;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;10;28/2/2025
2025;2;ZAMORA CHINCHIPE;CHINCHIPE;2;28/2/2025
2025;2;ZAMORA CHINCHIPE;EL PANGUI;292;28/2/2025
2025;2;ZAMORA CHINCHIPE;NANGARITZA;14;28/2/2025
2025;2;ZAMORA CHINCHIPE;PALANDA;389;28/2/2025
2025;2;ZAMORA CHINCHIPE;PAQUISHA;4;28/2/2025
2025;2;ZAMORA CHINCHIPE;YACUAMBI;2;28/2/2025
2025;2;ZAMORA CHINCHIPE;YANTZAZA;174;28/2/2025
2025;2;ZAMORA CHINCHIPE;ZAMORA;109;28/2/2025
2025;3;AZUAY;CAMILO PONCE ENRIQUEZ;0;31/3/2025
2025;3;AZUAY;CUENCA;84;31/3/2025
2025;3;AZUAY;GUALACEO;0;31/3/2025
2025;3;AZUAY;NABON;1;31/3/2025
2025;3;AZUAY;PAUTE;97;31/3/2025
2025;3;AZUAY;SIGSIG;0;31/3/2025
2025;3;BOLIVAR;GUARANDA;2;31/3/2025
2025;3;BOLIVAR;LAS NAVES;9;31/3/2025
2025;3;BOLIVAR;SAN MIGUEL;1;31/3/2025
2025;3;CA¥AR;AZOGUES;18;31/3/2025
2025;3;CA¥AR;BIBLIAN;9;31/3/2025
2025;3;CA¥AR;CA¥AR;0;31/3/2025
2025;3;CA¥AR;EL TAMBO;2;31/3/2025
2025;3;CA¥AR;LA TRONCAL;0;31/3/2025
2025;3;CARCHI;BOLIVAR;0;31/3/2025
2025;3;CARCHI;MONTUFAR;0;31/3/2025
2025;3;CARCHI;TULCAN;21;31/3/2025
2025;3;CHIMBORAZO;ALAUSI;0;31/3/2025
2025;3;CHIMBORAZO;CHUNCHI;1;31/3/2025
2025;3;CHIMBORAZO;COLTA;2;31/3/2025
2025;3;CHIMBORAZO;CUMANDA;0;31/3/2025
2025;3;CHIMBORAZO;RIOBAMBA;112;31/3/2025
2025;3;COTOPAXI;LA MANA;0;31/3/2025
2025;3;COTOPAXI;LATACUNGA;18;31/3/2025
2025;3;COTOPAXI;PANGUA;4;31/3/2025
2025;3;COTOPAXI;PUJILI;2;31/3/2025
2025;3;COTOPAXI;SALCEDO;9;31/3/2025
2025;3;EL ORO;ARENILLAS;29;31/3/2025
2025;3;EL ORO;ATAHUALPA;2;31/3/2025
2025;3;EL ORO;BALSAS;0;31/3/2025
2025;3;EL ORO;EL GUABO;46;31/3/2025
2025;3;EL ORO;HUAQUILLAS;0;31/3/2025
2025;3;EL ORO;MACHALA;174;31/3/2025
2025;3;EL ORO;MARCABELI;0;31/3/2025
2025;3;EL ORO;PASAJE;2;31/3/2025
2025;3;EL ORO;PI¥AS;2;31/3/2025
2025;3;EL ORO;PORTOVELO;4;31/3/2025
2025;3;EL ORO;SANTA ROSA;1;31/3/2025
2025;3;EL ORO;ZARUMA;12;31/3/2025
2025;3;ESMERALDAS;ELOY ALFARO;2;31/3/2025
2025;3;ESMERALDAS;ESMERALDAS;20;31/3/2025
2025;3;ESMERALDAS;MUISNE;2;31/3/2025
2025;3;ESMERALDAS;QUININDE;3;31/3/2025
2025;3;ESMERALDAS;RIOVERDE;0;31/3/2025
2025;3;ESMERALDAS;SAN LORENZO;10;31/3/2025
2025;3;GALAPAGOS;SANTA CRUZ;5;31/3/2025
2025;3;GUAYAS;BALAO;0;31/3/2025
2025;3;GUAYAS;DAULE;7;31/3/2025
2025;3;GUAYAS;DURAN;1;31/3/2025
2025;3;GUAYAS;EL TRIUNFO;0;31/3/2025
2025;3;GUAYAS;GNRAL. ANTONIO ELIZALDE;0;31/3/2025
2025;3;GUAYAS;GUAYAQUIL;78;31/3/2025
2025;3;GUAYAS;ISIDRO AYORA;0;31/3/2025
2025;3;GUAYAS;MILAGRO;2;31/3/2025
2025;3;GUAYAS;NARANJAL;0;31/3/2025
2025;3;GUAYAS;NARANJITO;1;31/3/2025
2025;3;GUAYAS;NOBOL;0;31/3/2025
2025;3;GUAYAS;PEDRO CARBO;1;31/3/2025
2025;3;GUAYAS;PLAYAS;0;31/3/2025
2025;3;GUAYAS;SAMBORONDON;0;31/3/2025
2025;3;GUAYAS;SAN JACINTO DE YAGUACHI;1;31/3/2025
2025;3;IMBABURA;ANTONIO ANTE;0;31/3/2025
2025;3;IMBABURA;COTACACHI;1;31/3/2025
2025;3;IMBABURA;IBARRA;144;31/3/2025
2025;3;IMBABURA;OTAVALO;0;31/3/2025
2025;3;LOJA;CALVAS;1;31/3/2025
2025;3;LOJA;CATAMAYO;10;31/3/2025
2025;3;LOJA;LOJA;108;31/3/2025
2025;3;LOJA;MACARA;0;31/3/2025
2025;3;LOJA;PALTAS;0;31/3/2025
2025;3;LOJA;PUYANGO;0;31/3/2025
2025;3;LOS RIOS;BABAHOYO;1;31/3/2025
2025;3;LOS RIOS;BUENA FE;0;31/3/2025
2025;3;LOS RIOS;MOCACHE;0;31/3/2025
2025;3;LOS RIOS;MONTALVO;0;31/3/2025
2025;3;LOS RIOS;QUEVEDO;6;31/3/2025
2025;3;LOS RIOS;QUINSALOMA;0;31/3/2025
2025;3;LOS RIOS;URDANETA;0;31/3/2025
2025;3;LOS RIOS;VENTANAS;0;31/3/2025
2025;3;LOS RIOS;VINCES;0;31/3/2025
2025;3;MANABI;BOLIVAR;0;31/3/2025
2025;3;MANABI;JARAMIJO;43;31/3/2025
2025;3;MANABI;JIPIJAPA;0;31/3/2025
2025;3;MANABI;MANTA;27;31/3/2025
2025;3;MANABI;MONTECRISTI;0;31/3/2025
2025;3;MANABI;PEDERNALES;0;31/3/2025
2025;3;MANABI;PICHINCHA;0;31/3/2025
2025;3;MANABI;PORTOVIEJO;1;31/3/2025
2025;3;MORONA SANTIAGO;GUALAQUIZA;40;31/3/2025
2025;3;MORONA SANTIAGO;HUAMBOYA;1;31/3/2025
2025;3;MORONA SANTIAGO;LIMON INDANZA;7;31/3/2025
2025;3;MORONA SANTIAGO;LOGRO¥O;2;31/3/2025
2025;3;MORONA SANTIAGO;MACAS;329;31/3/2025
2025;3;MORONA SANTIAGO;MORONA;10;31/3/2025
2025;3;MORONA SANTIAGO;PABLO SEXTO;3;31/3/2025
2025;3;MORONA SANTIAGO;PALORA;1;31/3/2025
2025;3;MORONA SANTIAGO;SAN JUAN BOSCO;7;31/3/2025
2025;3;MORONA SANTIAGO;SANTIAGO;13;31/3/2025
2025;3;MORONA SANTIAGO;SUCUA;42;31/3/2025
2025;3;MORONA SANTIAGO;TAISHA;7;31/3/2025
2025;3;MORONA SANTIAGO;TIWINTZA;3;31/3/2025
2025;3;NAPO;ARCHIDONA;18;31/3/2025
2025;3;NAPO;CARLOS JULIO AROSEMENA TOLA;6;31/3/2025
2025;3;NAPO;EL CHACO;101;31/3/2025
2025;3;NAPO;QUIJOS;31;31/3/2025
2025;3;NAPO;TENA;230;31/3/2025
2025;3;ORELLANA;AGUARICO;6;31/3/2025
2025;3;ORELLANA;LA JOYA DE LOS SACHAS;159;31/3/2025
2025;3;ORELLANA;LORETO;15;31/3/2025
2025;3;ORELLANA;PUERTO FRANCISCO DE ORELLANA;678;31/3/2025
2025;3;PASTAZA;ARAJUNO;12;31/3/2025
2025;3;PASTAZA;MERA;3;31/3/2025
2025;3;PASTAZA;PASTAZA;203;31/3/2025
2025;3;PASTAZA;SANTA CLARA;5;31/3/2025
2025;3;PICHINCHA;CAYAMBE;175;31/3/2025
2025;3;PICHINCHA;MEJIA;1;31/3/2025
2025;3;PICHINCHA;PEDRO MONCAYO;24;31/3/2025
2025;3;PICHINCHA;PEDRO VICENTE MALDONADO;0;31/3/2025
2025;3;PICHINCHA;PUERTO QUITO;2;31/3/2025
2025;3;PICHINCHA;QUITO;416;31/3/2025
2025;3;PICHINCHA;RUMI¥AHUI;0;31/3/2025
2025;3;PICHINCHA;SAN MIGUEL DE LOS BANCOS;0;31/3/2025
2025;3;SANTA ELENA;SALINAS;0;31/3/2025
2025;3;SANTA ELENA;SANTA ELENA;1;31/3/2025
2025;3;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;0;31/3/2025
2025;3;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;4;31/3/2025
2025;3;SUCUMBIOS;CASCALES;26;31/3/2025
2025;3;SUCUMBIOS;CUYABENO;60;31/3/2025
2025;3;SUCUMBIOS;GONZALO PIZARRO;7;31/3/2025
2025;3;SUCUMBIOS;LAGO AGRIO;506;31/3/2025
2025;3;SUCUMBIOS;NUEVA LOJA;21;31/3/2025
2025;3;SUCUMBIOS;PUTUMAYO;13;31/3/2025
2025;3;SUCUMBIOS;SHUSHUFINDI;210;31/3/2025
2025;3;SUCUMBIOS;SUCUMBIOS;7;31/3/2025
2025;3;TUNGURAHUA;AMBATO;27;31/3/2025
2025;3;TUNGURAHUA;QUERO;3;31/3/2025
2025;3;TUNGURAHUA;SAN PEDRO DE PELILEO;10;31/3/2025
2025;3;TUNGURAHUA;SANTIAGO DE PILLARO;1;31/3/2025
2025;3;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;8;31/3/2025
2025;3;ZAMORA CHINCHIPE;CHINCHIPE;2;31/3/2025
2025;3;ZAMORA CHINCHIPE;EL PANGUI;211;31/3/2025
2025;3;ZAMORA CHINCHIPE;NANGARITZA;7;31/3/2025
2025;3;ZAMORA CHINCHIPE;PALANDA;10;31/3/2025
2025;3;ZAMORA CHINCHIPE;PAQUISHA;56;31/3/2025
2025;3;ZAMORA CHINCHIPE;YACUAMBI;7;31/3/2025
2025;3;ZAMORA CHINCHIPE;YANTZAZA;238;31/3/2025
2025;3;ZAMORA CHINCHIPE;ZAMORA;75;31/3/2025
2025;4;AZUAY;CAMILO PONCE ENRIQUEZ;1;30/4/2025
2025;4;AZUAY;CUENCA;133;30/4/2025
2025;4;AZUAY;GUALACEO;4;30/4/2025
2025;4;AZUAY;NABON;2;30/4/2025
2025;4;AZUAY;PAUTE;29;30/4/2025
2025;4;AZUAY;SANTA ISABEL;1;30/4/2025
2025;4;AZUAY;SIGSIG;0;30/4/2025
2025;4;BOLIVAR;CHILLANES;0;30/4/2025
2025;4;BOLIVAR;GUARANDA;1;30/4/2025
2025;4;BOLIVAR;LAS NAVES;4;30/4/2025
2025;4;BOLIVAR;SAN MIGUEL;0;30/4/2025
2025;4;CA¥AR;AZOGUES;31;30/4/2025
2025;4;CA¥AR;BIBLIAN;0;30/4/2025
2025;4;CA¥AR;CA¥AR;0;30/4/2025
2025;4;CA¥AR;LA TRONCAL;0;30/4/2025
2025;4;CARCHI;ESPEJO;0;30/4/2025
2025;4;CARCHI;MONTUFAR;1;30/4/2025
2025;4;CARCHI;TULCAN;28;30/4/2025
2025;4;CHIMBORAZO;ALAUSI;2;30/4/2025
2025;4;CHIMBORAZO;CHUNCHI;1;30/4/2025
2025;4;CHIMBORAZO;COLTA;2;30/4/2025
2025;4;CHIMBORAZO;CUMANDA;1;30/4/2025
2025;4;CHIMBORAZO;GUANO;0;30/4/2025
2025;4;CHIMBORAZO;PALLATANGA;0;30/4/2025
2025;4;CHIMBORAZO;RIOBAMBA;104;30/4/2025
2025;4;COTOPAXI;LA MANA;0;30/4/2025
2025;4;COTOPAXI;LATACUNGA;15;30/4/2025
2025;4;COTOPAXI;PANGUA;2;30/4/2025
2025;4;COTOPAXI;PUJILI;3;30/4/2025
2025;4;COTOPAXI;SALCEDO;6;30/4/2025
2025;4;COTOPAXI;SAQUISILI;0;30/4/2025
2025;4;COTOPAXI;SIGCHOS;2;30/4/2025
2025;4;EL ORO;ARENILLAS;50;30/4/2025
2025;4;EL ORO;ATAHUALPA;1;30/4/2025
2025;4;EL ORO;EL GUABO;6;30/4/2025
2025;4;EL ORO;HUAQUILLAS;7;30/4/2025
2025;4;EL ORO;MACHALA;178;30/4/2025
2025;4;EL ORO;PASAJE;2;30/4/2025
2025;4;EL ORO;PI¥AS;8;30/4/2025
2025;4;EL ORO;PORTOVELO;5;30/4/2025
2025;4;EL ORO;SANTA ROSA;2;30/4/2025
2025;4;EL ORO;ZARUMA;25;30/4/2025
2025;4;ESMERALDAS;ATACAMES;2;30/4/2025
2025;4;ESMERALDAS;ELOY ALFARO;15;30/4/2025
2025;4;ESMERALDAS;ESMERALDAS;7;30/4/2025
2025;4;ESMERALDAS;MUISNE;7;30/4/2025
2025;4;ESMERALDAS;QUININDE;1;30/4/2025
2025;4;ESMERALDAS;RIOVERDE;2;30/4/2025
2025;4;ESMERALDAS;SAN LORENZO;11;30/4/2025
2025;4;GALAPAGOS;SAN CRISTOBAL;0;30/4/2025
2025;4;GALAPAGOS;SANTA CRUZ;0;30/4/2025
2025;4;GUAYAS;ALFREDO BAQUERIZO MORENO (JUJAN);0;30/4/2025
2025;4;GUAYAS;BALZAR;2;30/4/2025
2025;4;GUAYAS;DAULE;0;30/4/2025
2025;4;GUAYAS;DURAN;19;30/4/2025
2025;4;GUAYAS;EL EMPALME;0;30/4/2025
2025;4;GUAYAS;GUAYAQUIL;27;30/4/2025
2025;4;GUAYAS;MILAGRO;0;30/4/2025
2025;4;GUAYAS;NARANJAL;1;30/4/2025
2025;4;GUAYAS;NARANJITO;11;30/4/2025
2025;4;GUAYAS;NOBOL;0;30/4/2025
2025;4;GUAYAS;PLAYAS;0;30/4/2025
2025;4;GUAYAS;SAMBORONDON;0;30/4/2025
2025;4;GUAYAS;SAN JACINTO DE YAGUACHI;0;30/4/2025
2025;4;IMBABURA;ANTONIO ANTE;0;30/4/2025
2025;4;IMBABURA;COTACACHI;0;30/4/2025
2025;4;IMBABURA;IBARRA;505;30/4/2025
2025;4;IMBABURA;OTAVALO;0;30/4/2025
2025;4;LOJA;CALVAS;3;30/4/2025
2025;4;LOJA;ESPINDOLA;0;30/4/2025
2025;4;LOJA;LOJA;147;30/4/2025
2025;4;LOJA;MACARA;0;30/4/2025
2025;4;LOJA;ZAPOTILLO;0;30/4/2025
2025;4;LOS RIOS;BABAHOYO;3;30/4/2025
2025;4;LOS RIOS;QUEVEDO;1;30/4/2025
2025;4;LOS RIOS;URDANETA;0;30/4/2025
2025;4;LOS RIOS;VENTANAS;0;30/4/2025
2025;4;LOS RIOS;VINCES;0;30/4/2025
2025;4;MANABI;CHONE;0;30/4/2025
2025;4;MANABI;EL CARMEN;0;30/4/2025
2025;4;MANABI;JARAMIJO;0;30/4/2025
2025;4;MANABI;MANTA;3;30/4/2025
2025;4;MANABI;MONTECRISTI;1;30/4/2025
2025;4;MANABI;PEDERNALES;0;30/4/2025
2025;4;MANABI;PORTOVIEJO;0;30/4/2025
2025;4;MORONA SANTIAGO;GUALAQUIZA;25;30/4/2025
2025;4;MORONA SANTIAGO;HUAMBOYA;2;30/4/2025
2025;4;MORONA SANTIAGO;LIMON INDANZA;4;30/4/2025
2025;4;MORONA SANTIAGO;LOGRO¥O;11;30/4/2025
2025;4;MORONA SANTIAGO;MACAS;125;30/4/2025
2025;4;MORONA SANTIAGO;MORONA;39;30/4/2025
2025;4;MORONA SANTIAGO;PABLO SEXTO;0;30/4/2025
2025;4;MORONA SANTIAGO;PALORA;5;30/4/2025
2025;4;MORONA SANTIAGO;SAN JUAN BOSCO;5;30/4/2025
2025;4;MORONA SANTIAGO;SANTIAGO;4;30/4/2025
2025;4;MORONA SANTIAGO;SUCUA;20;30/4/2025
2025;4;MORONA SANTIAGO;TAISHA;65;30/4/2025
2025;4;MORONA SANTIAGO;TIWINTZA;8;30/4/2025
2025;4;NAPO;ARCHIDONA;10;30/4/2025
2025;4;NAPO;CARLOS JULIO AROSEMENA TOLA;1;30/4/2025
2025;4;NAPO;EL CHACO;79;30/4/2025
2025;4;NAPO;QUIJOS;37;30/4/2025
2025;4;NAPO;TENA;165;30/4/2025
2025;4;ORELLANA;AGUARICO;31;30/4/2025
2025;4;ORELLANA;LA JOYA DE LOS SACHAS;185;30/4/2025
2025;4;ORELLANA;LORETO;17;30/4/2025
2025;4;ORELLANA;PUERTO FRANCISCO DE ORELLANA;629;30/4/2025
2025;4;PASTAZA;ARAJUNO;5;30/4/2025
2025;4;PASTAZA;MERA;5;30/4/2025
2025;4;PASTAZA;PASTAZA;132;30/4/2025
2025;4;PASTAZA;SANTA CLARA;5;30/4/2025
2025;4;PICHINCHA;CAYAMBE;235;30/4/2025
2025;4;PICHINCHA;MEJIA;1;30/4/2025
2025;4;PICHINCHA;PEDRO MONCAYO;195;30/4/2025
2025;4;PICHINCHA;PEDRO VICENTE MALDONADO;0;30/4/2025
2025;4;PICHINCHA;PUERTO QUITO;4;30/4/2025
2025;4;PICHINCHA;QUITO;415;30/4/2025
2025;4;PICHINCHA;RUMI¥AHUI;0;30/4/2025
2025;4;PICHINCHA;SAN MIGUEL DE LOS BANCOS;0;30/4/2025
2025;4;SANTA ELENA;LA LIBERTAD;0;30/4/2025
2025;4;SANTA ELENA;SALINAS;2;30/4/2025
2025;4;SANTA ELENA;SANTA ELENA;0;30/4/2025
2025;4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;0;30/4/2025
2025;4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;6;30/4/2025
2025;4;SUCUMBIOS;CASCALES;38;30/4/2025
2025;4;SUCUMBIOS;CUYABENO;90;30/4/2025
2025;4;SUCUMBIOS;GONZALO PIZARRO;17;30/4/2025
2025;4;SUCUMBIOS;LAGO AGRIO;399;30/4/2025
2025;4;SUCUMBIOS;NUEVA LOJA;87;30/4/2025
2025;4;SUCUMBIOS;PUTUMAYO;73;30/4/2025
2025;4;SUCUMBIOS;SHUSHUFINDI;154;30/4/2025
2025;4;SUCUMBIOS;SUCUMBIOS;53;30/4/2025
2025;4;TUNGURAHUA;AMBATO;55;30/4/2025
2025;4;TUNGURAHUA;CEVALLOS;0;30/4/2025
2025;4;TUNGURAHUA;QUERO;0;30/4/2025
2025;4;TUNGURAHUA;SAN PEDRO DE PELILEO;0;30/4/2025
2025;4;TUNGURAHUA;SANTIAGO DE PILLARO;1;30/4/2025
2025;4;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;11;30/4/2025
2025;4;ZAMORA CHINCHIPE;CHINCHIPE;28;30/4/2025
2025;4;ZAMORA CHINCHIPE;EL PANGUI;222;30/4/2025
2025;4;ZAMORA CHINCHIPE;NANGARITZA;13;30/4/2025
2025;4;ZAMORA CHINCHIPE;PALANDA;11;30/4/2025
2025;4;ZAMORA CHINCHIPE;PAQUISHA;6;30/4/2025
2025;4;ZAMORA CHINCHIPE;YACUAMBI;7;30/4/2025
2025;4;ZAMORA CHINCHIPE;YANTZAZA;322;30/4/2025
2025;4;ZAMORA CHINCHIPE;ZAMORA;132;30/4/2025
2025;5;AZUAY;CAMILO PONCE ENRIQUEZ;0;31/5/2025
2025;5;AZUAY;CUENCA;52;31/5/2025
2025;5;AZUAY;GUALACEO;1;31/5/2025
2025;5;AZUAY;NABON;1;31/5/2025
2025;5;AZUAY;PAUTE;0;31/5/2025
2025;5;AZUAY;SANTA ISABEL;1;31/5/2025
2025;5;AZUAY;SIGSIG;0;31/5/2025
2025;5;BOLIVAR;GUARANDA;0;31/5/2025
2025;5;BOLIVAR;LAS NAVES;2;31/5/2025
2025;5;CA¥AR;AZOGUES;10;31/5/2025
2025;5;CA¥AR;BIBLIAN;7;31/5/2025
2025;5;CA¥AR;CA¥AR;5;31/5/2025
2025;5;CA¥AR;EL TAMBO;0;31/5/2025
2025;5;CA¥AR;LA TRONCAL;15;31/5/2025
2025;5;CARCHI;TULCAN;12;31/5/2025
2025;5;CHIMBORAZO;ALAUSI;0;31/5/2025
2025;5;CHIMBORAZO;CHAMBO;4;31/5/2025
2025;5;CHIMBORAZO;CHUNCHI;1;31/5/2025
2025;5;CHIMBORAZO;COLTA;0;31/5/2025
2025;5;CHIMBORAZO;CUMANDA;0;31/5/2025
2025;5;CHIMBORAZO;GUAMOTE;0;31/5/2025
2025;5;CHIMBORAZO;GUANO;0;31/5/2025
2025;5;CHIMBORAZO;PALLATANGA;0;31/5/2025
2025;5;CHIMBORAZO;RIOBAMBA;91;31/5/2025
2025;5;COTOPAXI;LA MANA;0;31/5/2025
2025;5;COTOPAXI;LATACUNGA;24;31/5/2025
2025;5;COTOPAXI;PANGUA;0;31/5/2025
2025;5;COTOPAXI;PUJILI;13;31/5/2025
2025;5;COTOPAXI;SALCEDO;0;31/5/2025
2025;5;COTOPAXI;SIGCHOS;0;31/5/2025
2025;5;EL ORO;ARENILLAS;0;31/5/2025
2025;5;EL ORO;EL GUABO;13;31/5/2025
2025;5;EL ORO;HUAQUILLAS;1;31/5/2025
2025;5;EL ORO;MACHALA;193;31/5/2025
2025;5;EL ORO;MARCABELI;0;31/5/2025
2025;5;EL ORO;PASAJE;1;31/5/2025
2025;5;EL ORO;PI¥AS;0;31/5/2025
2025;5;EL ORO;PORTOVELO;2;31/5/2025
2025;5;EL ORO;SANTA ROSA;1;31/5/2025
2025;5;EL ORO;ZARUMA;40;31/5/2025
2025;5;ESMERALDAS;ELOY ALFARO;0;31/5/2025
2025;5;ESMERALDAS;ESMERALDAS;5;31/5/2025
2025;5;ESMERALDAS;MUISNE;1;31/5/2025
2025;5;ESMERALDAS;QUININDE;2;31/5/2025
2025;5;ESMERALDAS;RIOVERDE;2;31/5/2025
2025;5;ESMERALDAS;SAN LORENZO;2;31/5/2025
2025;5;GALAPAGOS;SAN CRISTOBAL;0;31/5/2025
2025;5;GALAPAGOS;SANTA CRUZ;0;31/5/2025
2025;5;GUAYAS;BALZAR;11;31/5/2025
2025;5;GUAYAS;DAULE;3;31/5/2025
2025;5;GUAYAS;DURAN;0;31/5/2025
2025;5;GUAYAS;EL TRIUNFO;0;31/5/2025
2025;5;GUAYAS;GUAYAQUIL;22;31/5/2025
2025;5;GUAYAS;LOMAS DE SARGENTILLO;0;31/5/2025
2025;5;GUAYAS;MILAGRO;40;31/5/2025
2025;5;GUAYAS;NARANJITO;3;31/5/2025
2025;5;GUAYAS;PEDRO CARBO;0;31/5/2025
2025;5;GUAYAS;PLAYAS;0;31/5/2025
2025;5;GUAYAS;SAMBORONDON;0;31/5/2025
2025;5;GUAYAS;SAN JACINTO DE YAGUACHI;0;31/5/2025
2025;5;IMBABURA;ANTONIO ANTE;0;31/5/2025
2025;5;IMBABURA;COTACACHI;0;31/5/2025
2025;5;IMBABURA;IBARRA;10;31/5/2025
2025;5;IMBABURA;OTAVALO;1;31/5/2025
2025;5;LOJA;CALVAS;2;31/5/2025
2025;5;LOJA;CATAMAYO;0;31/5/2025
2025;5;LOJA;ESPINDOLA;0;31/5/2025
2025;5;LOJA;LOJA;151;31/5/2025
2025;5;LOJA;SARAGURO;0;31/5/2025
2025;5;LOJA;ZAPOTILLO;0;31/5/2025
2025;5;LOS RIOS;BABAHOYO;8;31/5/2025
2025;5;LOS RIOS;PALENQUE;0;31/5/2025
2025;5;LOS RIOS;QUEVEDO;0;31/5/2025
2025;5;LOS RIOS;VENTANAS;2;31/5/2025
2025;5;MANABI;BOLIVAR;0;31/5/2025
2025;5;MANABI;CHONE;0;31/5/2025
2025;5;MANABI;EL CARMEN;0;31/5/2025
2025;5;MANABI;MANTA;1;31/5/2025
2025;5;MANABI;MONTECRISTI;0;31/5/2025
2025;5;MANABI;PEDERNALES;0;31/5/2025
2025;5;MANABI;PORTOVIEJO;0;31/5/2025
2025;5;MANABI;SANTA ANA;0;31/5/2025
2025;5;MANABI;SUCRE;0;31/5/2025
2025;5;MORONA SANTIAGO;GUALAQUIZA;32;31/5/2025
2025;5;MORONA SANTIAGO;HUAMBOYA;6;31/5/2025
2025;5;MORONA SANTIAGO;LIMON INDANZA;7;31/5/2025
2025;5;MORONA SANTIAGO;LOGRO¥O;1;31/5/2025
